precision_has_symptom,recall_has_symptom,f1_has_symptom,precision_has_cause,recall_has_cause,f1_has_cause,precision_needs_diagnosis,recall_needs_diagnosis,f1_needs_diagnosis,precision_uses_treatment,recall_uses_treatment,f1_uses_treatment,precision_belongs_to_department,recall_belongs_to_department,f1_belongs_to_department,precision_no_relation,recall_no_relation,f1_no_relation,macro_f1,micro_precision,micro_recall,micro_f1,epoch,train_loss
0.30267558527921945,0.9890710381973185,0.4635083190631533,0.0,0.0,0.0,0.0,0.0,0.0,0.6376811593278724,0.28205128203320184,0.3911111068239013,0.0,0.0,0.0,0.0,0.0,0.0,0.14243657098117576,0.3373313343277761,0.3373313343277761,0.33733132932777615,1,1.4682416796099906
0.27769347495784985,0.9999999999453552,0.43467933150447696,0.9999999983333333,0.02870813396991827,0.05581395294061656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08174888074084892,0.28335832083533197,0.28335832083533197,0.28335831583533205,2,1.3438430117333637
0.999999999375,0.08743169398429335,0.16080401860559076,0.9999999983333333,0.02870813396991827,0.05581395294061656,0.0,0.0,0.0,0.2418604651125293,0.9999999999358974,0.38951310546797785,0.0,0.0,0.0,0.0,0.0,0.0,0.10102184616903087,0.2668665667126407,0.2668665667126407,0.2668665617126407,3,1.2979636960754208
0.999999999375,0.08743169398429335,0.16080401860559076,0.2538699690323879,0.392344497588883,0.30827067190973206,0.0,0.0,0.0,0.12499999999618902,0.26282051280366536,0.16942148322775094,0.0,0.0,0.0,0.0,0.0,0.0,0.10641602895717896,0.20839580209582614,0.20839580209582614,0.20839579709582626,4,1.2676225574869735
